MAKE,MODEL,MODEL_YR,BODY_STYLE,VEHICLE_TYPE,DRIVE_TRAIN,PRODUCTION_RELEASE,VEHICLE_CLASS,BODY_FRAME,NUM_OF_SEATING,SEAT_LOC,SEAT_LOC_COMMENTS,MIN_GROSS_WEIGHT,MAX_GROSS_WEIGHT,UPPER_BELT_ANCHORAGE,UPPER_BELT_ANCHORAGE_LOC,SEAT_BELT_PRETENSIONER,SEAT_BELT_PRETENSIONER_LOC,LOAD_LIMITERS,LOAD_LIMITERS_LOC,FRNT_BELT_INDICATOR,FRNT_BELT_LOC,REAR_BELT_INDICATOR,LATCH_REAR_POSITION,HEAD_SAB,HEAD_SAB_TYPE,HEAD_SAB_LOC,HEAD_SAB_MOUNT_LOC,HEAD_SAB_MEET_REQUIREMENTS,HEAD_SAB_DEPLOY_IN_ROLLOVER,TORSO_SAB,TORSO_SAB_TYPE,TORSO_SAB_LOC,TORSO_SAB_MOUNT_LOC,KNEE_BOLSTERS,KNEE_BOLSTERS_LOC,ADL,HEAD_RESTRAINT_IND,DYNAMIC_HEAD_RESTRAINT_IND,BETI,BLIND_SPOT_DETECTION,DAY_RUN_LIGHTS,ADAPTIVE_CRUISE_CONTROL,ABS,ARS,ARS_LOC,AUTO_CRASH_NOTIFICATION,CRASH_DATA_RECORDER,ANTI_THEFT_DEVICE,ANTI_THEFT_DEVICE_TYPE,FRNT_COLLISION_WARNING,NHTSA_FRNT_COLLISION_WARNING,NHTSA_FCW_EVALUATION,LANE_DEPARTURE_WARNING,NHTSA_LANE_DEPARTURE_WARNING,NHTSA_LDW_EVALUATION,CRASH_IMMINENT_BRAKE,NHTSA_CRASH_IMMINENT_BRAKE,NHTSA_CIB_EVALUATION,DYNAMIC_BRAKE_SUPPORT,NHTSA_DYNAMIC_BRAKE_SUPPORT,NHTSA_DBS_EVALUATION,NHTSA_ESC,PELVIS_SAB,PELVIS_SAB_TYPE,PELVIS_SAB_LOC,PELVIS_SAB_MOUNT_LOC,OVERALL_STARS,FRNT_TEST_NO,FRNT_VIN,FRNT_DRIV_STARS,FRNT_PASS_STARS,FRNT_SAFETY_CONCERN_DRIV,FRNT_SAFETY_CONCERN_PASS,FRNT_FOOT_NOTES,FRNT_FOOT_NOTES_PASS,OVERALL_FRNT_STARS,CURB_WEIGHT,FRNT_TESTED_WITH,HIC15_DRIV,CHEST_DEFL_DRIV,LEFT_FEMUR_DRIV,RIGHT_FEMUR_DRIV,NIJ_DRIV,NECK_TENS_DRIV,NET_COMP_DRIV,HIC15_PASS,CHEST_DEFL_PASS,LEFT_FEMUR_PASS,RIGHT_FEMUR_PASS,NIJ_PASS,NECK_TENS_PASS,NET_COMP_PASS,SIDE_TEST_NO,SIDE_VIN,SIDE_DRIV_STARS,SIDE_PASS_STARS,SIDE_BARRIER_STAR,COMB_FRNT_STAR,COMB_REAR_STAR,SIDE_SAFETY_CONCERN_DRIV,SIDE_SAFETY_CONCERN_PASS,SIDE_FOOT_NOTES,SIDE_FOOT_NOTES_PASS,OVERALL_SIDE_STARS,SIDE_TESTED_WITH,SIDE_HIC_36_DRIV,RIB_DEFLECTION_DRIV,ABDOMEN_FORCE_DRIV,SYMPHYSIS_FORCE_DRIV,SIDE_HIC_36_PASS,PELVIC_FORCE_PASS,POLE_TEST_NO,POLE_VIN,SIDE_POLE_STARS,POLE_SAFETY_CONCERN,POLE_FOOT_NOTES,POLE_TESTED_WITH,POLE_HIC_36_DRIV,PELVIC_FORCE,ROLLOVER_POSSIBILITY,STATIC_STABI_FACTOR,TIP,ROLL_SAFETY_CONCERN,ROLL_FOOT_NOTES,ROLLOVER_STARS,NHTSA_BACKUP_CAMERA,BACKUP_CAMERA
BENTLEY,CONTINENTAL GT,2015,2 DR,PC,AWD,1,PASSENGER CAR,Uni-Body,4,"1,3,4,6",,,6060,,,Standard,"1,3,4,6",Standard,"1,3,4,6",,,,"4, 6",Standard,Head/Torso,"1, 3, 4, 6",Seat,Yes,,,,,,Standard,1,,"1, 3, 4, 6",,,,Standard,,,,"1,3,4,6",,,Standard,"(a) Passive Immobilizer, Passive Alarm",,No,,,No,,,No,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,Optional
BENTLEY,CONTINENTAL GT,2015,C,PC,AWD,1,PASSENGER CAR,Uni-Body,4,"1,3,4,6",,,6390,,,Standard,"1,3,4,6",Standard,"1,3,4,6",,,,,Standard,Head/Torso,"1, 3",Seat,Yes,,,,,,Standard,1,,"1, 3, 4, 6",,,,Standard,,,,"1,3,4,6",,,Standard,"(a) Passive Immobilizer, Passive Alarm",,No,,,No,,,No,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,Optional
BENTLEY,CONTINENTAL GT SPEED,2015,C,PC,AWD,1,PASSENGER CAR,Uni-Body,4,"1,3,4,6",,,6390,,,Standard,"1,3,4,6",Standard,"1,3,4,6",,,,,Standard,Head/Torso,"1, 3",Seat,Yes,,,,,,Standard,1,,"1, 3, 4, 6",,,,Standard,,,,"1,3,4,6",,,Standard,"(a) Passive Immobilizer, Passive Alarm",,No,,,No,,,No,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,Optional
BENTLEY,CONTINENTAL GT SPEED,2015,2 DR,PC,AWD,1,PASSENGER CAR,Uni-Body,4,"1,3,4,6",,,6060,,,Standard,"1,3,4,6",Standard,"1,3,4,6",,,,"4, 6",Standard,Head/Torso,"1, 3, 4, 6",Seat,Yes,,,,,,Standard,1,,"1, 3, 4, 6",,,,Standard,,,,"1,3,4,6",,,Standard,"(a) Passive Immobilizer, Passive Alarm",,No,,,No,,,No,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,Optional
BENTLEY,CONTINENTAL GT V8,2015,C,PC,AWD,1,PASSENGER CAR,Uni-Body,4,"1,3,4,6",,,6390,,,Standard,"1,3,4,6",Standard,"1,3,4,6",,,,,Standard,Head/Torso,"1, 3",Seat,Yes,,,,,,Standard,1,,"1, 3, 4, 6",,,,Standard,,,,"1,3,4,6",,,Standard,"(a) Passive Immobilizer, Passive Alarm",,No,,,No,,,No,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,Optional
BENTLEY,CONTINENTAL GT V8,2015,2 DR,PC,AWD,1,PASSENGER CAR,Uni-Body,4,"1,3,4,6",,,6060,,,Standard,"1,3,4,6",Standard,"1,3,4,6",,,,"4, 6",Standard,Head/Torso,"1, 3, 4, 6",Seat,Yes,,,,,,Standard,1,,"1, 3, 4, 6",,,,Standard,,,,"1,3,4,6",,,Standard,"(a) Passive Immobilizer, Passive Alarm",,No,,,No,,,No,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,Optional
BENTLEY,CONTINENTAL GT V8 S,2015,2 DR,PC,AWD,1,PASSENGER CAR,Uni-Body,4,"1,3,4,6",,,6060,,,Standard,"1,3,4,6",Standard,"1,3,4,6",,,,"4, 6",Standard,Head/Torso,"1, 3, 4, 6",Seat,Yes,,,,,,Standard,1,,"1, 3, 4, 6",,,,Standard,,,,"1,3,4,6",,,Standard,"(a) Passive Immobilizer, Passive Alarm",,No,,,No,,,No,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,Optional
BENTLEY,CONTINENTAL GT V8 S,2015,C,PC,AWD,1,PASSENGER CAR,Uni-Body,4,"1,3,4,6",,,6390,,,Standard,"1,3,4,6",Standard,"1,3,4,6",,,,,Standard,Head/Torso,"1, 3",Seat,Yes,,,,,,Standard,1,,"1, 3, 4, 6",,,,Standard,,,,"1,3,4,6",,,Standard,"(a) Passive Immobilizer, Passive Alarm",,No,,,No,,,No,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,Optional
BENTLEY,FLYING SPUR V8,2015,4 DR,PC,AWD,1,PASSENGER CAR,Uni-Body,4 or 5,"1,3,4(5)6",,,6550,Standard,"1, 3",Standard,"1,3,4,6",Standard,"1,3,4,6",,,,"4, 6",Standard,Curtain,"1, 3, 4, 6",Roof,Yes,Yes,Standard,Pelvis/Torso,"1, 3, 4, 6",Seat,Standard,1,,"1, 3, 4, 6",,,,Standard,,,,"1,3,4,6",,,Standard,"(a) Passive Immobilizer, Passive Alarm",,No,,,No,,,No,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,Optional
BENTLEY,FLYING SPUR W12,2015,4 DR,PC,AWD,1,PASSENGER CAR,Uni-Body,4 or 5,"1,3,4(5)6",,,6550,Standard,"1, 3",Standard,"1,3,4,6",Standard,"1,3,4,6",,,,"4, 6",Standard,Curtain,"1, 3, 4, 6",Roof,Yes,Yes,Standard,Pelvis/Torso,"1, 3, 4, 6",Seat,Standard,1,,"1, 3, 4, 6",,,,Standard,,,,"1,3,4,6",,,Standard,"(a) Passive Immobilizer, Passive Alarm",,No,,,No,,,No,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,Optional
BENTLEY,MULSANNE,2015,4 DR,PC,RWD,1,PASSENGER CAR,Uni-Body,5,"1,3,4,5,6",,,7050,Standard,"1, 3",Standard,"1,3,4,6",Standard,"1,3,4,6",,,,"4, 6",Standard,Head/Torso,"1, 3, 4, 6",Seat,Yes,,,,,,,,,"1, 3, 4, 6",,,,Standard,,,,"1,3,4,6",,,Standard,"(a) Passive Immobilizer, Passive Alarm",,No,,,No,,,No,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,Optional
BMW,228I XDRIVE,2015,2 DR,PC,AWD,1,PASSENGER CAR,Uni-Body,4,"1,3,4,6",,4360,4360,,,Standard,"1,3",Standard,"1,3",Yes,"1, 3",No,"4, 6",Standard,Curtain,"1, 3, 4, 6",Roof,Yes,Yes,Standard,Torso,"1, 3",Seat,Standard,"1, 3",,"1, 3, 4, 6",,,No,Standard,,,Available,"1,3",Standard,Yes,Standard,(g) Passive Alarm Only,Optional,Optional,,Optional,Optional,,Optional,No,,Optional,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,Yes
BMW,228I XDRIVE,2015,2 DR,PC,RWD,1,PASSENGER CAR,Uni-Body,4,"1,3,4,6",,4165,4210,,,Standard,"1,3",Standard,"1,3",Yes,"1, 3",No,"4, 6",Standard,Curtain,"1, 3, 4, 6",Roof,Yes,Yes,Standard,Torso,"1, 3",Seat,Standard,"1, 3",,"1, 3, 4, 6",,,No,Standard,,,Available,"1,3",Standard,Yes,Standard,(g) Passive Alarm Only,Optional,Optional,,Optional,Optional,,Optional,No,,Optional,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,Yes
BMW,320I,2015,4 DR,PC,RWD,1,PASSENGER CAR,Uni-Body,5,"1,3,4,5,6",,4300,4340,,,Standard,"1,3",Standard,"1,3",Yes,"1, 3",No,"4, 6",Standard,Curtain,"1, 3, 4, 6",Roof,Yes,Yes,Standard,Torso,"1, 3",Seat,Standard,"1, 3",,"1, 3, 4, 5, 6",,,No,Standard,,,Available,"1,3,4,6",Standard,Yes,Standard,(g) Passive Alarm Only,,No,,,No,,,No,,,No,,,,,,,5,7857,WBA3A5C57CF340100,4,5,,,,,4,3399,"FRONTAL AIR BAG,KNEE AIR BAG",231.53800,27.36700,1428.38000,1932.62300,0.36,1532.79000,502.40400,150.01300,15.85300,775.19800,1325.38200,0.32,512.95500,197.92300,7858,WBA3A5C51CF259173,5,5,5,5,5,,,,,5,"CURTAIN AIR BAG,TORSO AIR BAG",257.68000,27.45700,1033.84300,818.82600,326.30400,3060.61700,7859,WBA3A5C58CF258473,5,,,"CURTAIN AIR BAG,TORSO AIR BAG",290.72700,2281.39700,0.095,1.48,No Tip,,,5,,Yes
BMW,320I XDRIVE,2015,4 DR,PC,AWD,1,PASSENGER CAR,Uni-Body,5,"1,3,4,5,6",,4465,4505,,,Standard,"1,3",Standard,"1,3",Yes,"1, 3",No,"4, 6",Standard,Curtain,"1, 3, 4, 6",Roof,Yes,Yes,Standard,Torso,"1, 3",Seat,Standard,"1, 3",,"1, 3, 4, 5, 6",,,No,Standard,,,Available,"1,3,4,6",Standard,Yes,Standard,(g) Passive Alarm Only,,No,,,No,,,No,,,No,,,,,,,5,7857,WBA3A5C57CF340100,4,5,,,,,4,3399,"FRONTAL AIR BAG,KNEE AIR BAG",231.53800,27.36700,1428.38000,1932.62300,0.36,1532.79000,502.40400,150.01300,15.85300,775.19800,1325.38200,0.32,512.95500,197.92300,7858,WBA3A5C51CF259173,5,5,5,5,5,,,,,5,"CURTAIN AIR BAG,TORSO AIR BAG",257.68000,27.45700,1033.84300,818.82600,326.30400,3060.61700,7859,WBA3A5C58CF258473,5,,,"CURTAIN AIR BAG,TORSO AIR BAG",290.72700,2281.39700,0.095,1.48,No Tip,,,5,,Yes
BMW,328D,2015,4 DR,PC,RWD,1,PASSENGER CAR,Uni-Body,5,"1,3,4,5,6",,4365,4365,,,Standard,"1,3",Standard,"1,3",Yes,"1, 3",No,"4, 6",Standard,Curtain,"1, 3, 4, 6",Roof,Yes,Yes,Standard,Torso,"1, 3",Seat,Standard,"1, 3",,"1, 3, 4, 5, 6",,,optional,Standard,,,Available,"1,3,4,6",Standard,Yes,Standard,(g) Passive Alarm Only,Optional,Optional,,Optional,Optional,,Optional,No,,Optional,No,,,,,,,5,7857,WBA3A5C57CF340100,4,5,,,,,4,3399,"FRONTAL AIR BAG,KNEE AIR BAG",231.53800,27.36700,1428.38000,1932.62300,0.36,1532.79000,502.40400,150.01300,15.85300,775.19800,1325.38200,0.32,512.95500,197.92300,7858,WBA3A5C51CF259173,5,5,5,5,5,,,,,5,"CURTAIN AIR BAG,TORSO AIR BAG",257.68000,27.45700,1033.84300,818.82600,326.30400,3060.61700,7859,WBA3A5C58CF258473,5,,,"CURTAIN AIR BAG,TORSO AIR BAG",290.72700,2281.39700,0.095,1.48,No Tip,,,5,,Yes
BMW,328D XDRIVE,2015,4 DR,PC,AWD,1,PASSENGER CAR,Uni-Body,5,"1,3,4,5,6",,4540,4540,,,Standard,"1,3",Standard,"1,3",Yes,"1, 3",No,"4, 6",Standard,Curtain,"1, 3, 4, 6",Roof,Yes,Yes,Standard,Torso,"1, 3",Seat,Standard,"1, 3",,"1, 3, 4, 5, 6",,,optional,Standard,,,Available,"1,3,4,6",Standard,Yes,Standard,(g) Passive Alarm Only,Optional,Optional,,Optional,Optional,,Optional,No,,Optional,No,,,,,,,5,7857,WBA3A5C57CF340100,4,5,,,,,4,3399,"FRONTAL AIR BAG,KNEE AIR BAG",231.53800,27.36700,1428.38000,1932.62300,0.36,1532.79000,502.40400,150.01300,15.85300,775.19800,1325.38200,0.32,512.95500,197.92300,7858,WBA3A5C51CF259173,5,5,5,5,5,,,,,5,"CURTAIN AIR BAG,TORSO AIR BAG",257.68000,27.45700,1033.84300,818.82600,326.30400,3060.61700,7859,WBA3A5C58CF258473,5,,,"CURTAIN AIR BAG,TORSO AIR BAG",290.72700,2281.39700,0.095,1.48,No Tip,,,5,,Yes
BMW,328D XDRIVE,2015,SW,PC,AWD,1,PASSENGER CAR,Uni-Body,5,"1,3,4,5,6",,4705,4705,,,Standard,"1,3",Standard,"1,3",Yes,"1, 3",No,"4, 6",Standard,Curtain,"1, 3, 4, 6",Roof,Yes,Yes,Standard,Torso,"1, 3",Seat,Standard,"1, 3",,"1, 3, 4, 5, 6",,,optional,Standard,,,Available,"1,3,4,6",Standard,Yes,Standard,(g) Passive Alarm Only,Optional,Optional,,Optional,Optional,,Optional,No,,Optional,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,Yes
BMW,328I,2015,4 DR,PC,RWD,1,PASSENGER CAR,Uni-Body,5,"1,3,4,5,6",,4365,4430,,,Standard,"1,3",Standard,"1,3",Yes,"1, 3",No,"4, 6",Standard,Curtain,"1, 3, 4, 6",Roof,Yes,Yes,Standard,Torso,"1, 3",Seat,Standard,"1, 3",,"1, 3, 4, 5, 6",,,optional,Standard,,,Available,"1,3,4,6",Standard,Yes,Standard,(g) Passive Alarm Only,Optional,Optional,,Optional,Optional,,Optional,No,,Optional,No,,,,,,,5,7857,WBA3A5C57CF340100,4,5,,,,,4,3399,"FRONTAL AIR BAG,KNEE AIR BAG",231.53800,27.36700,1428.38000,1932.62300,0.36,1532.79000,502.40400,150.01300,15.85300,775.19800,1325.38200,0.32,512.95500,197.92300,7858,WBA3A5C51CF259173,5,5,5,5,5,,,,,5,"CURTAIN AIR BAG,TORSO AIR BAG",257.68000,27.45700,1033.84300,818.82600,326.30400,3060.61700,7859,WBA3A5C58CF258473,5,,,"CURTAIN AIR BAG,TORSO AIR BAG",290.72700,2281.39700,0.095,1.48,No Tip,,,5,,Yes
BMW,328I XDRIVE,2015,SW,PC,AWD,1,SUV,Uni-Body,5,"1,3,4,5,6",,4760,4760,,,Standard,"1,3",Standard,"1,3",Yes,"1, 3",No,"4, 6",Standard,Curtain,"1, 3, 4, 6",Roof,Yes,Yes,Standard,Torso,"1, 3",Seat,Standard,"1, 3",,"1, 3, 4, 5, 6",,,optional,Standard,,,Available,"1,3,4,6",Standard,Yes,Standard,(g) Passive Alarm Only,Optional,Optional,,Optional,Optional,,Optional,No,,Optional,No,,,,,,,5,7857,WBA3A5C57CF340100,4,5,,,,,4,3399,"FRONTAL AIR BAG,KNEE AIR BAG",231.53800,27.36700,1428.38000,1932.62300,0.36,1532.79000,502.40400,150.01300,15.85300,775.19800,1325.38200,0.32,512.95500,197.92300,7858,WBA3A5C51CF259173,5,5,5,5,5,,,,,5,"CURTAIN AIR BAG,TORSO AIR BAG",257.68000,27.45700,1033.84300,818.82600,326.30400,3060.61700,7859,WBA3A5C58CF258473,5,,,"CURTAIN AIR BAG,TORSO AIR BAG",290.72700,2281.39700,0.095,1.48,No Tip,,,5,,Yes
BMW,328I XDRIVE,2015,4 DR,PC,AWD,1,PASSENGER CAR,Uni-Body,5,"1,3,4,5,6",,4585,4595,,,Standard,"1,3",Standard,"1,3",Yes,"1, 3",No,"4, 6",Standard,Curtain,"1, 3, 4, 6",Roof,Yes,Yes,Standard,Torso,"1, 3",Seat,Standard,"1, 3",,"1, 3, 4, 5, 6",,,optional,Standard,,,Available,"1,3,4,6",Standard,Yes,Standard,(g) Passive Alarm Only,Optional,Optional,,Optional,Optional,,Optional,No,,Optional,No,,,,,,,5,7857,WBA3A5C57CF340100,4,5,,,,,4,3399,"FRONTAL AIR BAG,KNEE AIR BAG",231.53800,27.36700,1428.38000,1932.62300,0.36,1532.79000,502.40400,150.01300,15.85300,775.19800,1325.38200,0.32,512.95500,197.92300,7858,WBA3A5C51CF259173,5,5,5,5,5,,,,,5,"CURTAIN AIR BAG,TORSO AIR BAG",257.68000,27.45700,1033.84300,818.82600,326.30400,3060.61700,7859,WBA3A5C58CF258473,5,,,"CURTAIN AIR BAG,TORSO AIR BAG",290.72700,2281.39700,0.095,1.48,No Tip,,,5,,Yes
BMW,328I XDRIVE GT,2015,5 HB,PC,AWD,1,PASSENGER CAR,Uni-Body,5,"1,3,4,5,6",,2260,2755,,,Standard,"1,3",Standard,"1,3",Yes,"1, 3",No,"4, 6",Standard,Curtain,"1, 3, 4, 6",Roof,Yes,Yes,Standard,Torso,"1, 3",Seat,Standard,"1, 3",,"1, 3, 4, 5, 6",,,optional,Standard,,,Available,"1,3,4,6",Standard,Yes,Standard,(g) Passive Alarm Only,Optional,Optional,,Optional,Optional,,Optional,No,,Optional,No,,,,,,,5,7857,WBA3A5C57CF340100,4,5,,,,,4,3399,"FRONTAL AIR BAG,KNEE AIR BAG",231.53800,27.36700,1428.38000,1932.62300,0.36,1532.79000,502.40400,150.01300,15.85300,775.19800,1325.38200,0.32,512.95500,197.92300,7858,WBA3A5C51CF259173,5,5,5,5,5,,,,,5,"CURTAIN AIR BAG,TORSO AIR BAG",257.68000,27.45700,1033.84300,818.82600,326.30400,3060.61700,7859,WBA3A5C58CF258473,5,,,"CURTAIN AIR BAG,TORSO AIR BAG",290.72700,2281.39700,0.095,1.48,No Tip,,,5,,Yes
BMW,335I,2015,4 DR,PC,RWD,1,PASSENGER CAR,Uni-Body,5,"1,3,4,5,6",,4540,4565,,,Standard,"1,3",Standard,"1,3",Yes,"1, 3",No,"4, 6",Standard,Curtain,"1, 3, 4, 6",Roof,Yes,Yes,Standard,Torso,"1, 3",Seat,Standard,"1, 3",,"1, 3, 4, 5, 6",,,optional,Standard,,,Available,"1,3,4,6",Standard,Yes,Standard,(g) Passive Alarm Only,Optional,Optional,,Optional,Optional,,Optional,No,,Optional,No,,,,,,,5,7857,WBA3A5C57CF340100,4,5,,,,,4,3399,"FRONTAL AIR BAG,KNEE AIR BAG",231.53800,27.36700,1428.38000,1932.62300,0.36,1532.79000,502.40400,150.01300,15.85300,775.19800,1325.38200,0.32,512.95500,197.92300,7858,WBA3A5C51CF259173,5,5,5,5,5,,,,,5,"CURTAIN AIR BAG,TORSO AIR BAG",257.68000,27.45700,1033.84300,818.82600,326.30400,3060.61700,7859,WBA3A5C58CF258473,5,,,"CURTAIN AIR BAG,TORSO AIR BAG",290.72700,2281.39700,0.095,1.48,No Tip,,,5,,Yes
BMW,335I XDRIVE,2015,4 DR,PC,AWD,1,PASSENGER CAR,Uni-Body,5,"1,3,4,5,6",,4675,4695,,,Standard,"1,3",Standard,"1,3",Yes,"1, 3",No,"4, 6",Standard,Curtain,"1, 3, 4, 6",Roof,Yes,Yes,Standard,Torso,"1, 3",Seat,Standard,"1, 3",,"1, 3, 4, 5, 6",,,optional,Standard,,,Available,"1,3,4,6",Standard,Yes,Standard,(g) Passive Alarm Only,Optional,Optional,,Optional,Optional,,Optional,No,,Optional,No,,,,,,,5,7857,WBA3A5C57CF340100,4,5,,,,,4,3399,"FRONTAL AIR BAG,KNEE AIR BAG",231.53800,27.36700,1428.38000,1932.62300,0.36,1532.79000,502.40400,150.01300,15.85300,775.19800,1325.38200,0.32,512.95500,197.92300,7858,WBA3A5C51CF259173,5,5,5,5,5,,,,,5,"CURTAIN AIR BAG,TORSO AIR BAG",257.68000,27.45700,1033.84300,818.82600,326.30400,3060.61700,7859,WBA3A5C58CF258473,5,,,"CURTAIN AIR BAG,TORSO AIR BAG",290.72700,2281.39700,0.095,1.48,No Tip,,,5,,Yes
BMW,335I XDRIVE GT,2015,5 HB,PC,AWD,1,PASSENGER CAR,Uni-Body,5,"1,3,4,5,6",,2360,2775,,,Standard,"1,3",Standard,"1,3",Yes,"1, 3",No,"4, 6",Standard,Curtain,"1, 3, 4, 6",Roof,Yes,Yes,Standard,Torso,"1, 3",Seat,Standard,"1, 3",,"1, 3, 4, 5, 6",,,optional,Standard,,,Available,"1,3,4,6",Standard,Yes,Standard,(g) Passive Alarm Only,Optional,Optional,,Optional,Optional,,Optional,No,,Optional,No,,,,,,,5,7857,WBA3A5C57CF340100,4,5,,,,,4,3399,"FRONTAL AIR BAG,KNEE AIR BAG",231.53800,27.36700,1428.38000,1932.62300,0.36,1532.79000,502.40400,150.01300,15.85300,775.19800,1325.38200,0.32,512.95500,197.92300,7858,WBA3A5C51CF259173,5,5,5,5,5,,,,,5,"CURTAIN AIR BAG,TORSO AIR BAG",257.68000,27.45700,1033.84300,818.82600,326.30400,3060.61700,7859,WBA3A5C58CF258473,5,,,"CURTAIN AIR BAG,TORSO AIR BAG",290.72700,2281.39700,0.095,1.48,No Tip,,,5,,Yes
BMW,428I,2015,2 DR,PC,RWD,1,PASSENGER CAR,Uni-Body,4,"1,3,4,6",,2025,2435,,,Standard,"1,3",Standard,"1,3",Yes,"1, 3",No,"4, 6",Standard,Curtain,"1, 3, 4, 6",Roof,Yes,Yes,Standard,Torso,"1, 3",Seat,Standard,"1, 3",,"1, 3, 4, 6",,,optional,Standard,,,Available,"1,3",Standard,Yes,Standard,(g) Passive Alarm Only,Optional,Optional,,Optional,Optional,,Optional,No,,Optional,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,Yes
BMW,428I,2015,C,PC,RWD,1,PASSENGER CAR,Uni-Body,4,"1,3,4,6",,4760,4770,,,Standard,"1,3",Standard,"1,3",Yes,"1, 3",No,"4, 6",Standard,Head/Torso,"1, 3",Seat,Yes,N/A,,,,,Standard,"1, 3",,"1, 3, 4, 6",,,optional,Standard,,,Available,"1,3,4,6",Standard,Yes,Standard,(g) Passive Alarm Only,Optional,Optional,,Optional,Optional,,Optional,No,,Optional,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,Yes
BMW,428I,2015,4 DR,PC,RWD,1,PASSENGER CAR,Uni-Body,5,"1,3,4,5,6",,4560,4615,,,Standard,"1,3",Standard,"1,3",Yes,"1, 3",No,"4, 6",Standard,Curtain,"1, 3, 4, 6",Roof,Yes,Yes,Standard,Torso,"1, 3",Seat,Standard,"1, 3",,"1, 3, 4, 6",,,No,Standard,,,Available,"1,3,4,6",Standard,Yes,Standard,(g) Passive Alarm Only,Optional,Optional,,Optional,Optional,,Optional,No,,Optional,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,Yes
BMW,428I XDRIVE,2015,4 DR,PC,AWD,1,PASSENGER CAR,Uni-Body,5,"1,3,4,5,6",,4750,4760,,,Standard,"1,3",Standard,"1,3",Yes,"1, 3",No,"4, 6",Standard,Curtain,"1, 3, 4, 6",Roof,Yes,Yes,Standard,Torso,"1, 3",Seat,Standard,"1, 3",,"1, 3, 4, 6",,,No,Standard,,,Available,"1,3,4,6",Standard,Yes,Standard,(g) Passive Alarm Only,Optional,Optional,,Optional,Optional,,Optional,No,,Optional,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,Yes
BMW,428I XDRIVE,2015,2 DR,PC,AWD,1,PASSENGER CAR,Uni-Body,4,"1,3,4,6",,2160,2455,,,Standard,"1,3",Standard,"1,3",Yes,"1, 3",No,"4, 6",Standard,Curtain,"1, 3, 4, 6",Roof,Yes,Yes,Standard,Torso,"1, 3",Seat,Standard,"1, 3",,"1, 3, 4, 6",,,optional,Standard,,,Available,"1,3",Standard,Yes,Standard,(g) Passive Alarm Only,Optional,Optional,,Optional,Optional,,Optional,No,,Optional,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,Yes
